id	title	duration_seconds
Ec-PsgmLxNA	"We're deep in the bowels of Shed Flips" - yuck!	1670.0
EgdRj2sWY3Q	Selling these makes eBay FUN	1351.0
EhqpX4Jf6dc	HEY EBAY - It's Day 11 and my sanity is fading	1627.0
EiNJg0Cykhc	These will be PERFECT FOR EBAY	1654.0
ElJmgoQVOtw	EBAY is a perfect place to sell old media	895.0
En3xhpUgIaU	This Garage Sale Find made our day!	1694.0
Eqb8GnLUqOc	It's time for us to OPT OUT of this EBAY "Feature"	1725.0
Ev_y4esYa7U	Are Highway "Yard Sales" Really Worth Going To?	743.0
Ew15W-thVo8	I BLEW $2000+ ON FUNKO POPS	1630.0
ExCs64VJNrk	Full-time job or reselling - what's more stressful?	2962.0
EzWuuHAHMEM	I love selling VINTAGE ON EBAY	1100.0
F1JlITz5TkI	Trying an EBAY Strategy we found in our YouTube comments	2368.0
F1Y1712IKZk	Our viewers warned us this would happen	3380.0
F3Cwwz-wSQw	Do you believe EBAY is "THROTTLING" your sales?	1487.0
F45prx3TiQ8	Yard sale season is BACK! (for us)	3031.0
F4ZBzIO0cqI	I HAD TO HAVE IT	755.0
F6Aj2vjGp-o	When the Garage Sale leaves you NO CHOICE	1868.0
F96AWPBhur0	This Facebook Marketplace Listing TRICKED HER	2058.0
FCR7HL6Gcb0	We DON'T Test Everything We Sell on EBAY - Do you?	1604.0
FD95vQ76QgM	WILL THE NEW USPS RATES AFFECT YOUR EBAY STORE?	1344.0
FDOcW-Ed0S0	She was supposed to bring back LUNCH but came back with THIS	2053.0
FG0GUa0QXr8	I love to sell on EBAY	667.0
FJYClo6dpxs	Top rated seller and Top Rated Plus on EBAY - worth it?	1357.0
FLeJ8gLtgTI	She quit a good job to work in this shed - WHY?	2698.0
FM3NRDrcLag	Is EBAY 's new International Shipping too good to be true?	1352.0
FMYb1kzizHc	Let's Play Wii Roulette Again!	65.0
FOTPKCxIWHQ	Most Resellers will think we are CRAZY for doing THIS	3165.0
FOhTozRZkKk	Vintage EBAY item RABBIT HOLES	1398.0
FS8O1uBRYK8	What's the first thing you ever sold on EBAY?	702.0
FUNefBHvI7Q	30 THINGS THAT SELL ON EBAY	1029.0
FZ63gGh-1ho	Would you rather DO THIS or work at a REAL JOB?	1031.0
F_PXIehdZIs	TURNED $5 INTO $100+ ON EBAY	1199.0
F_sVyoKsZb8	Trying to make them STAY in our EBAY store LONGER	1206.0
Fh677Th8-Rk	EBAY Sales were ON FIRE Yesterday! 17 Things We Sold Online for PROFIT	1368.0
FjeMhXpxc4M	SHED Talks #1 - US Company, German Steel	1044.0
FmVWc8H274Y	EBAY BOLO - IYKYK - (IYDK - Click Here)	1893.0
FnqCL-wvHeI	Almost Christmas - What's selling on EBAY?	1066.0
Fs2YlpzUsME	I think there may be some confusion about EBAY Managed Payments	1513.0
FwBLYidcJYI	Please don't tell the Postal Inspector	1560.0
FyLw0n-3KYo	The modern day EBAY version of "the dog ate my homework"	1297.0
FyRXLioofKo	Why isn't USPS held accountable for lost packages?	2106.0
Fz-iowr7UPM	End & Sell Similar on EBAY - Will this actually work???	1948.0
G2aJHm2UIFo	The 10 Most Common Questions Asked By NEW EBAY SELLERS	2850.0
GALAXK9VNEk	Trying EBAY Coupon Codes to increase sales	1737.0
GGHDFxnLn7w	BAD BUYS and Things We Refuse to Sell on EBAY anymore	4202.0
GN35NZKPetU	ODDLY SATISFYING EBAY VIDEO	637.0
GRmUXs_9jXE	EBAY - do your ReSUrch	1416.0
GSS6L_joirM	We Bought 51 of THESE to SELL ON EBAY	3021.0
GaBKFM-V1PE	NEVER pass these up at GARAGE SALES	2898.0
GeuJAq2Zvhc	This Makes Selling Shoes on EBAY Way Easier	1248.0
GksA1klmCkQ	Sony SLV-D100 DVD Player/VCR eBay Demo #5	223.0
GmfA6CPXa1o	STAGNANT EBAY Listings - Can They be Saved?	1744.0
GqB_GL_ToIc	Zenith X323 - Vintage AM/FM tube radio circa 1959	366.0
GrWGzeJtZx0	THIS is what we Buy at Garage Sales to make PROFIT ON EBAY	2094.0
GsXw8HIXWhw	They buy it as fast as I list it on EBAY	1441.0
GuPaz9HC35s	I'm SELLING this SUCKER on EBAY	1255.0
Gvydjytm0tU	Will we ever run out of EBAY inventory?	514.0
GwtNj2sfgfY	Selling like this on EBAY might be a big MISTAKE	2482.0
GxHRRmjuN9c	the big reveal	3060.0
GxS8kCOKQMs	We NEVER PASS THESE UP at Yard Sales	1735.0
H-1cs2kFSTI	Wheelin' and Dealin' at GARAGE SALES	800.0
H02enIquGTE	I can barely keep up with EBAY	1408.0
H0LQReSWDeY	PULLING PACKING LISTING on EBAY	1222.0
H2UhaVNtkqM	Incredible scores from a PRIVATE PICK	2428.0
H2aoet4QlPI	How to Pack and Ship EBAY orders #7 - LEGO! I'm Gonna Pack It!	5365.0
H6WPv0eI_cM	$500 FOR EVERYTHING IN HIS TRUNK	2813.0
H6kcQYqNf-Y	Hippie Heaven: My 60s Blacklight Poster Estate Sale Jackpot!	2054.0
H8Brf_7kMOM	This is how we get MAXIMUM profits on EBAY	3189.0
H9XnBo7nu2Y	Craig 212 Reel to Reel Tape Recorder	91.0
H9jhVCjWpYA	Was glad to get this BAD BUY out of my sight	875.0
HBshT9MPK_Q	Found out about this EBAY change in our Youtube comments	2510.0
HEtDV3Wmqfs	We're gonna need a BIGGER BOX	1177.0
HFgRONP7u6g	We make our living on EBAY	1245.0
HKk9DSZUR5Q	20 Listings a Day on EBAY	1870.0
HMusv52GO4w	Some EBAY questions should NOT be answered	947.0
HQmRmbjWbLQ	32 Things You Can Sell On EBAY FOR PROFIT	2411.0
HSCWM_VsGZw	We Almost Left This ESTATE SALE Treasure Behind!	776.0
HXdF8VpAgck	We're Finally Getting a Handle on This	1543.0
HYcvPySrol8	DON'T TRY THIS ON EBAY (even though I did)	1357.0
HcgyEjTQLcs	A strong case for EBAY stores	1252.0
HeEjaSwpXKc	How to Pack and Ship EBAY Orders #4 - I have to pack a SEWING MACHINE	6244.0
HeGWEPdeItk	Why I don't like best offers on EBAY	1791.0
HeQoPLUej2I	This estate sale find makes me very uncomfortable	2098.0
HjjrhXQsW-A	This EBAY sale may get interesting - $56 sale, Zero feedback buyer	1455.0
Hqvg5KooVDk	This Is The Kind of Sale That Gets People HOOKED ON EBAY	2255.0
Hw01MFJMLOw	She sent me to Garage Sales - I FILLED THE TRUCK	2350.0
HyAfv-Cz8oU	Busy day in the eBay shed!	1017.0
HysOD1YaA_M	This is why DETAILS MATTER on EBAY	2386.0
HzMBv13wQ6s	How EBAY Sellers can AVOID USPS Holiday Surcharges	2083.0
HzyzmIrdVGg	I'LL BUY ALL OF IT	497.0
I30iX4XA6Tk	"Don't get your MONEY where you get your HONEY"?	2023.0
I7PDzeppynY	This RARE Hot Wheels buy got EXPENSIVE	1545.0
IEuIbAc3AAM	This is our SECRET EBAY SIDE HUSTLE	2782.0
IJRkV-PGRyU	She opened the BOX OF SURPRISES	1955.0
ILROiBP_bwU	Quick flipping on EBAY	638.0
ILXcqbUpzQY	This has been a WILD Month for us on EBAY	1182.0
INJUG6nUlIY	Are you an EBAY Procrastinator like I am?	1653.0
IOKb_OPpOj8	Meetup with a New Source – Good Flip or Goodwill Bound?	3023.0
IRcAsYzeSrc	FREE RETURNS ON EBAY - What's the worst that could happen?	1286.0
ISTYmE2TYZQ	Great Garage Sale Find! (Until I gotta pack it)	2676.0
IVWw6D3tPAc	This was COMPLETELY UNNECESSARY	729.0
IVX20A7sqls	This is how we are moving STALE EBAY INVENTORY	1515.0
IWpV3-_BTPQ	40 Things You Can Sell on EBAY for PROFIT	2407.0
IbGcKsgI8C4	Some EBAY sellers are TOO CURIOUS	2209.0
IbObVJnO0as	Most EBAY Sellers aren't willing to sell/pack these (And we're glad!)	1711.0
IfR_FuSEfdA	35 Things You Can Sell on EBAY for PROFIT	1937.0
Ii4BaEet4Zg	This Estate Sale Pickup seems Too Good To Be True	1909.0
Imu3ynhkPrE	Is this Fool's Gold? Or a great pickup for EBAY?	2464.0
Ioj3zZNuc2Q	We're Jewelry Sellers Now!	1517.0
IsapBI9CtRY	Sony M-430 Microcassette-corder eBay Demo	87.0
Itpcd20x250	Large medieval ceramic chess pieces and board set - 5 3/4" King!	348.0
Ix-VYQLVU9Y	MOST EBAY Sellers walk right by THIS at Garage Sales	2874.0
IzdWlySS3kQ	EVERYTHING we Sold on EBAY, MERCARI, ETSY & POSHMARK	1281.0
J-rt49MoNtw	These came just in the nick of time	1435.0
J801CUj2j-o	Vintage Red Motorola 57a 5 Tube Radio	249.0
JBO3I961c9E	This EBAY Listing Side Hustle Makes Us a LOT of Extra Money	1929.0
JFe2OqNTzdw	Sony DCR-DVD103 Handycam Camcorder with NightShot Plus - eBay Demo	226.0
JHNA-i19SP0	One of our best flips ever is about to be over	2442.0
JL9zFMRI7to	VERY THANKFUL TO BE AN EBAY SELLER RIGHT NOW	882.0
JMOO6ySnT-s	EBAY was hiding over 200 of our items because of this	799.0
JO3H4ydpUs4	These are selling like HOTCAKES on ETSY -- WHY?	1782.0
JPrPSu_s_sU	This is why garage sales are unbeatable	3228.0
JSyAYbxp76M	USPS is making Holiday Shipping STRESSFUL	1015.0
JT3Y38liaHk	Magellan Crossover GPS eBay Demo	315.0
JW2KGjnEwnE	Why don't you do yard sale videos anymore?	979.0
JWr9Q4zUFTY	Sony STR-DE197 125 Watts per Channel Stereo Receiver - eBay Demo	196.0
J_lRW5mQlIk	Big new FUN change coming to Shed Flips!	1945.0
JcqTo4NRcDE	This just might be a MEGA SCORE	1710.0
JeYowvWf7b8	Candice has to take a break from the shed	960.0
Ji5BzjhcWTs	Some fun new changes in the shed!	1405.0
JkAy0VJxK_k	We Listed $16K on eBAY in May - But what about the SALES?	1324.0
JlNdM0OQHeQ	Shop Airline America on EBAY? Scam or legit?	1420.0
Jm84qufB3pY	Garage Sale LOOT	859.0
Jmx6eFhunGc	This one's for you, Daisy Dog	2305.0
JnaVFxoilSQ	Most Reseller Youtube Channels wouldn't show you this	2835.0
JotgqkuqyBw	Decided to CLOSE my EBAY STORE	1512.0
Jry20b0xFss	10 pound LEGO lot	132.0
Jsj2nXRbiZs	You'll REGRET not doing this to your EBAY Inventory	1853.0
Jt3ZbsBdiNY	This is how we make EBAY FUN	1456.0
JvX3M8eyMdQ	Our Least Favorite Thing to do on EBAY	1253.0
JxU6fEi1MyY	"WE'RE NEVER BUYING THESE AGAIN" but here we are	1719.0
Jzl2A68pgM0	I blame this buy on NOSTALGIA	557.0
K0yFQCN2DSY	Listing heavy on EBAY last week PAID OFF	1507.0
K2po3lvEXVg	"I Wish I Would Have Bought a Smaller EBAY Shed" - said no one	1308.0
K3pSDXOMMV0	The BEST part about being an EBAY Seller	3229.0
K4QkFGMUvpQ	1996 Jurassic Park The Lost World Velociraptor molded rubber hand puppet with sound, eBay Demo	149.0
K6TH7O77juM	Magnavox MWD2206 VCR/DVD Player Combo - eBay demo #2	206.0
K7Cm2Al4M2o	How I make FANCY LISTINGS on EBAY (FPV)	1399.0
KA1mR3Cmnrs	Are you using EBAY Standard Envelope for sports cards?	1492.0
KDMl2KhpzS4	Most Reselling YouTube Channels Won't Show You This	2337.0
KEOMljDzgK0	Sony DCR-DVD201 DVD Handycam Camcorder	303.0
KJef052ANrM	Sharp XE-A106 Electronic Cash Register w/ drawer demo	131.0
KJzFka-kOU8	Did you know these make great money on EBAY?	1065.0
KM7SbipqPX8	Sometimes selling on eBay doesn't feel like work at all	1343.0
KOCAut7W65g	EBAY SCAM or Amazing Coincidence? MTG Black Lotus	655.0
KPuR7HZ_a_w	We KEPT BUYING SIGNS at Garage Sales!	2102.0
Kd7cMtPmBoU	Ignoring books at Yard Sales is a BIG MISTAKE	2625.0
KexVImSzGlY	Big Money on EBAY & ETSY - We can't keep these in stock	2171.0
KgTlnEzRry0	The Estate Sale Score that Got Away - Story Time w/ Lonnie	1689.0
KhGfSwh4aXA	This is a little embarrassing	683.0
KmO0z1vdTrs	The reason we STILL donate to Goodwill	1676.0
Kq1G_UTTcPQ	SONY Integrated Stereo Amplifier TA-AV521	216.0
KwNfcHNQT50	EBAY Megabench	784.0
L2BNRRYT3Ms	Today was a one-bagger on EBAY	927.0
L2F3vrBMhFc	SHE QUIT HER JOB TO WORK IN A SHED	1004.0
L2hn3ng1z6s	Omni Mark 32 auto-level optical transit eBay demo	183.0
L8OtFfhbVis	Paid $3600 for 238 HOT WHEELS - I MUST BE CRAZY	623.0
L9OCzdAYRCw	This is an EBAY Niche you NEED to know about	1345.0
L9dT8EUR1l0	PEOPLE OF GARAGE SALES	2020.0
LFMDHpDkk_8	This EBAY customer thought they were being slick	1990.0
LGYQ96LsZfo	Our EBAY store is FULL of stale listings - we're gonna fix it	2322.0
LJ33X_Gt4hw	These are some of our SECRET EBAY MONEY MAKERS	2197.0
LK8zJFrZJdo	How we stay motivated to list on EBAY	2355.0
LMrKkpja1SY	Selling these is WAY more fun than EBAY	791.0
LOR3vB5NAEo	21 Things That Sell on EBAY to MAKE MONEY	947.0
LQ0c6kNwKv0	How to use the EBAY Custom SKU field to verify your inventory	657.0
LRQmHFwfcS8	Aggressive sale gave EBAY a boost	549.0
LRXo2lLCpLw	Weird situation - What would you do?	3201.0
LWTRbNWJ1-0	If you see THIS at a Garage sale - BUY IT	1612.0
Lb0WBg_e7N4	GARAGE SALE GOODIES	2361.0
LdOwcx9H-N0	Vintage Nani Wind Up Wiggling Hula Doll -made in Hong Kong	58.0
LeY0WDF5WG8	I've grown to love selling these on EBAY	1063.0
LeaDidiU32g	Our easy way of selling posters on EBAY	382.0
LfQjW1iZojc	The Weirder the Better at GARAGE SALES	2398.0
Lggz5mks6ss	CROSSPOSTING too RISKY for EBAY sellers?	2461.0
LhtChA-VrR4	EBAY said this Jerry Lewis watch was TOBACCO CONTRABAND	1508.0
LjWMG_noGOs	We're GLAD most EBAY Sellers aren't willing to do THIS	2813.0
LjXvHCo-uhM	Will this $600 SPORTS CARD BUY make me RICH?	873.0
LlpZxdBao0k	Overwhelming EBAY Sales Day	1414.0
LmNoCJzkspY	Humminbird Wide 100 Sonar Fish Finder eBay Demo- parts only unit	225.0
LsGF4rI1WTc	Paid a QUARTER Sold for $40 on EBAY	1133.0
Lt9PhRNy5oU	EBAY Sales are BOOMING - I hope this lasts	1853.0
LwHZ83uGfIQ	I want my EBAY invoice to be as big as possible	1556.0
M6Ee-xCHKV4	She bought all the Lego and Funko on this table for $60	2237.0
MBYHgsOGsIU	My Productivity is WAY UP but there's a cost	1263.0
MJ8EHoj9mrI	It's Been Awhile - Let's Do a Giveaway!	1139.0
MKNTLLjGI3E	How We Turn Low Value Items into PROFIT ON EBAY	2081.0
ML4v1Nkp-2s	BEST start to a Garage Sale season EVER!	2836.0
MPZuN7X9V7s	Some days EBAY doesn't even seem like WORK	705.0
MPvyDZKmai0	X-Arcade Tank Stick demo	268.0
MQlo-vXbEhw	I nearly made a HUGE MISTAKE on EBAY	1672.0
MSOQ7lqj4-w	Packing FRAGILE items for EBAY customers is TERRIFYING	1610.0
MT4NG4Gv2O4	She was supposed to be on a BUYING FREEZE	1619.0
MVU03-nxmX4	This was a GREAT Weekend!	1805.0
MVjEkAQGscQ	His careless mistake cost us an EBAY sale!	1252.0
MVqhyiw0oxA	Funko POPS are flying off my shelves on EBAY	977.0
MWb_7SpPJGw	OVERTIME ON EBAY	997.0
MYNOgVzXbr0	The People Have Spoken	3221.0
MY_Zb4XRynU	Is the sports card market positioned for a COLLAPSE?	1328.0
MZJGTTZRZH4	Are you willing to sell BIG STUFF ON EBAY?	964.0
M_50MQtri1o	How should I answer this question from a potential EBAY customer?	2352.0
MaBDyOGV_oo	BIG / HEAVY = $$$$$ on EBAY	1047.0
MbrSfQ4_CU8	Shed Head members only video #1	198.0
Me9wpw0IzXU	This keeps happening to me at Garage Sales	2203.0
MiZsJpm-EYA	Time to get BACK TO BUSINESS	3167.0
Mk61HJ1aykE	I'm thankful for my eBay shed	1665.0
MlDeFH9hN9A	We are going to be spending a LOT less on packing supplies now	1899.0
MmBLN5NMjUA	We've been working on this deal for months	1780.0
MshN_KvlHHw	Garage Sale GOLD - Is it LEGIT?	2891.0
MtQzWNPs7hE	We tried "SPEED PULLING" EBAY Orders	685.0
MtyHm3y4V0k	I told myself I would slow down on buying books for EBAY	1716.0
Mx9VyTU5HCA	"I'M WORRIED ABOUT SCAMMERS ON EBAY"	2557.0
MyYi_baMfBY	All EBAY sellers should know how to use THIS	1186.0
N-5J_vF0vLo	How to install Dymo 4XL label printer on Mac	291.0
N-PV7VxclVI	EBAY RUINED this sale for my customer 😢	1923.0
N1FES8m9b_A	ONE Garage Sale Saved the Day!	1958.0
N4ojdQLVDGA	Hauls like this is why this EBAY seller quit her "Real Job"	2078.0
N8s31FW9iOc	EBAY BETTER FIX THIS	506.0
N9HVkMEGQfI	I'm doing THIS to increase order size on EBAY	744.0
NBkVeIEv2eo	Let's go RV SHOPPING	826.0
NDGPYY8DOfU	We made a ROOKIE RESELLER MISTAKE	2652.0
NEpoh4gKfIU	We bought this COUPONER'S ENTIRE STASH	630.0
NH2-QA4JLzU	How we handle NEGATIVE FEEDBACK and VACATION as EBAY sellers	1484.0
NIHtERQb9V0	I SWORE I'd never buy these again	2506.0
NJQrMxKMR3o	I need to sell THOUSANDS of these on EBAY	1542.0
NJg_mzVFzj0	Bose Sound Dock Portable Music System w/ iPod Touch	266.0
NOxeH9JKCUs	She thought these were a BAD BUY	3163.0
Nc-cERVB06U	We may have hit the JACKPOT this time	3614.0
NcrdyJpgwMc	How fast can YOU list on EBAY?	768.0
Neuh7baq8L0	Asking EBAY Buyers For Feedback - A Big Mistake??	2044.0
Nfso9d4dyGc	I WAS SCAMMED (it wasn't on EBAY)	516.0
NiaKbUzxOHI	Listing on EBAY - KEEP IT SIMPLE	616.0
NqMwkF59Jmc	Sony Playstation 2 SCPH-39001 + 3 GTA games eBay demo	189.0
Nwkd6_DUmQQ	If you see this keyboard at a garage sale - BUY IT	1729.0
NzXEns9fr9w	SCALPERS ON EBAY!	2366.0
O2rhExIaJto	Amazing RLC Hot Wheels Buy - Our GUY didn't hold back!	2181.0
OA92GVrxo0o	3 day handling time on EBAY, how were sales?	1076.0
OCgHcoz7oEI	Philips CDR 777/17 CD recorder demo	219.0
OEdpbq234dE	HATE when I make this MISTAKE on EBAY	1037.0
OGwkaRrdPOU	I Think I Invented a New Shipping Hack for EBAY	2891.0
OHrjg9jSG80	EBAY Sales - Riding the Bi-Polar Rollercoaster	2135.0
OLouNM5LpRs	How much do longer handling times hurt sales on EBAY?	2280.0
OMRl5QGrvKQ	Changes coming to our Youtube channels	1790.0
OORLR2pgRZE	What BOXES do you use for your EBAY business?	1430.0
OUHSjWBRBYk	This EBAY Buyer made me BIG MAD	2772.0
OXX8sqDH3W8	"Everything Seller" or "Niche Seller" on EBAY - What's BETTER?	1680.0
OYljj5EfhRM	EBAY Sales are a Little Sluggish - Time to try some discounts	1694.0
OZcQmFdLK-4	EBAY "End and Sell Similar" - Is it even worth the trouble?	1742.0
ObaGn94p3KY	14 THINGS THAT SELL ON EBAY FOR PROFIT	1346.0
OfZa-CbHkJo	We HAVE to celebrate days like this!	1155.0
OhOvzHz7rdk	20 Garage Sale Finds That Sold for $100+ on EBAY	1104.0
OiWCfKGGxeM	$30 Video Game Box from a Yard Sale - How'd we do?	996.0
OmDnJCR8q1I	Perfume Sales - Bringing out the BLUE STEEL in me	2437.0
Opq5SpvYvQo	6 Stuck Packages with USPS - Now what do you do?	950.0
Or2Gr5uWPBo	1 Year Later - We took a $200 risk on FB Marketplace	2528.0
OxZ0sfndiIk	My RARE AMERICAN GIRL Doll Just Got Back From The HOSPITAL!	335.0
Oz5O7mPU5Ag	She caught the local competition sleeping on this Facebook deal	1926.0
P-5sDRcy74A	The EBAY Sales Fairy paid us a visit last night	1522.0
P3dlr4uHgkU	Can't convince her to work with me on EBAY fulltime :(	1377.0
P5YMNKOTPrE	Most ebay sellers are SCARED to use this Pirateship feature	826.0
P8R76y7ibnE	How do I bulk edit items on EBAY?	1370.0
P9oeS4zxFCc	Didn't really need more EBAY inventory, but here we are	1282.0
PGPXIEzqn-k	We bought "THE GOOD STUFF" and our EBAY sales took off!	1683.0
PJ_KnI0Vynw	Sony Beta Betamax VCR SL-HF300	196.0
POrUpsci6aM	SLOW EBAY SALES DAY = BIG EBAY LISTING DAY	1230.0
PPMK1dXvSIA	What do you call a Dinosaur made in China?	623.0
PZbaKs_PteM	Shhhh! - This is one of her SECRET EBAY BOLO's	1441.0
PaM5rLQZ8KU	Setting up our EBAY OPERATION	1327.0
Pbzr_AJgqhY	EBAY is perfect for THIS	763.0
PdVzVHGjon0	How we listed 247 EBAY Items in one day (sort of)	1536.0
PgZmW3k1DQM	I'm FINALLY Ready To Talk About This	1485.0
PgolGL6S2wM	Which kind of EBAY SELLER are you?	3307.0
PhEGT4Tyg6w	This EBAY Sale Blew Our Minds	2002.0
PkiXGw4b9Bo	This is why we like going to ESTATE SALES	1410.0
PkmSmjPq-jI	Atomic purple Nintendo Gameboy Color demo	107.0
PlsnUIdq9UI	SELLING $5 ITEMS ON EBAY IS STUPID...right?	1336.0
PmzYca3rJys	How much EBAY INVENTORY is TOO MUCH?	1658.0
PoyzeTKucJI	THIS was my biggest struggle as a new EBAY seller	1428.0
PsJknlF3ob4	You are DOING THIS WRONG (probably)	3548.0
PsYxddMkhPU	EBAY buyer didn't get item that show DELIVERED, now what?	1150.0
Psx0SYi6KEI	How I packed these EBAY orders	1806.0
PwPsAd6Xbig	How I pack and ship a day's worth of EBAY orders	3222.0
PxmLVifGuAg	23 Things You Can Sell on EBAY	477.0
PzScezTlYwk	This has been a LONG time coming	2462.0
Q1ljgPq1yv8	One of our BEST Garage Sale days ever!	2991.0
Q20mAW6q220	LONG OVERDUE: We need to revise our online selling strategy	1695.0
Q3Z2y7GrrCw	$130 at the auction - how will it do on EBAY?	615.0
Q3jAUeHGtho	This is How We Make Money on EBAY	1258.0
Q63UPjW25WY	The REAL WAY to increase EBAY Sales	2374.0
Q6sVu26NTLY	This EBAY buyer nearly RUINED my day!	1768.0
Q795P6EBvGo	How many EBAY sellers burn out and quit?	1028.0
Q8bfLVBbSps	He Bought 6000 items to sell on EBAY, now what?	1493.0
QCJHBU-LIeQ	Vintage Scott AM/FM Stereo Receiver 335R eBay Demo	275.0
QEVoJYDMojw	Is our Mickey Mantle autograph a FAKE? Let's find out	2586.0
QHboe65gTRM	Don't let this EBAY CHANGE take you by SURPRISE	1793.0
QJ5Bs8t1eb8	10 EBAY Customers Messaged Us After THIS USPS Mistake	1305.0
QKvpWNM85Lw	Sketchy Facebook Marketplace buy - Worth the risk?	3787.0
QLgIjjzYLGQ	New business or just a hobby?	2071.0
QO46Jy6COE8	Selling VINTAGE TOYS on EBAY	930.0
QQ1yTZ2tUSA	"WE'RE NEVER BUYING THESE AGAIN" - Famous last reseller words	3494.0
QQW9NQyQNw4	Why should you offer returns on EBAY?	2221.0
QQZNo1GAllI	EBAY, MERCARI, ETSY, POSHMARK - Who has the highest fees?	2805.0
QX_gjW_RhaQ	Selling this makes EBAY WAY EASIER	1444.0
QYEPb6goTvc	$10 for TWO Garbage Bags + Fry Boots Score (Full Garage Sale Haul)	970.0
QZKXJHGoiK8	THESE SELL AS FAST AS I CAN LIST THEM ON EBAY	1324.0
Q_DApHFllY8	I may have SOLVED EBAY	1168.0
Q_VqlOWKr0w	Has our inventory OUTGROWN our EBAY shed?	1913.0
QfP2ySXjv9o	OLD SCHOOL guy selling OLD SCHOOL things on EBAY	646.0
QfjZJUIOGyQ	Sell this on EBAY	956.0
QkP9Z4OMar8	ONE MORE MONTH of Ebay Purgatory	2360.0
QlhaCvnXK24	EBAY buyer bought this right off of my wall!	953.0
Qn4pNKCGokA	We bought an ENTIRE EBAY STORE	1652.0
QosIknbNsnA	These Things Will Make You MONEY on EBAY	1600.0
QrNu3zZesGU	Are Clean backgrounds for EBAY photos over-rated?	1768.0
QvOu54uX4oI	Waited over a year for this to sell on EBAY	672.0
QvaGgDXjBU0	TEAMWORK is a GAME CHANGER for us on EBAY	904.0
QvyYxhJeAo8	Come hang with us in our EBAY SHED	1513.0
QwKBLrXKiDg	15 Things We Sold on EBAY in 1 Day (for profit)	1814.0
Qz5ybh21ndc	Keytrack Mechanical Keyboard PC/AT Clicky keys	237.0
QzV_Gcj_nvs	10 Pet Peeves at GARAGE SALES	1886.0
QzqUi_DfxtU	How I Sell Comic Books on EBAY	1071.0
R-RerKRNIpk	Candice, help me test this for EBAY!	1520.0
R-d9VlenZJY	What's selling for me on EBAY? (FLICKERING FLASHING VIDEO: CAUTION!)	809.0
R1uFeeIrxfc	Is there any feature you wish EBAY would add?	1231.0
R5GkvT-mijY	Am I Crazy or has USPS Gotten BETTER?	1572.0
R5T-jyOeklU	This EBAY strategy looks LEGIT	697.0
R9CCuDEQBs0	What's selling on EBAY?	1159.0
RDXbC4Wr_oE	Weird stuff? Sell it on EBAY!	1710.0
REGIPKud-_8	Why do I not talk about SLOW EBAY SALES?	1893.0
RIzohNr_Mqo	This EBAY buyer was mad - and it was all my fault	3529.0
RLK-RaNqtj4	Listed 700 Funko POP!'s on EBAY - how much profit will I make?	1555.0
RQmkVpn4I-o	20 Things You Can Sell on EBAY for PROFIT	1433.0
RQrWZKrnubQ	Everyone else WALKED BY this Estate Sale BOLO	1835.0
RRAF2d1mOqY	We've Sold This on EBAY FOUR TIMES	1160.0
RTETNKN7_jw	Let's talk about EBAY Feedback	2723.0
RTxzGuJstVc	Small ball on EBAY - I'll take it!	909.0
RaakjTQ8Z6w	This Garage Sale "Throw In" Paid for EVERYTHING else!	2008.0
Rda9foK-2aY	You should check before shipping with Fedex on EBAY	686.0
RdrLHZMP6aU	Happy Thanksgiving! Let's talk about EBAY	1332.0
Rdx8VpWHXPs	We sold our ENTIRE EBAY STORE in one day	2542.0
ReT-43fLsP4	Am I gonna test all of this before selling it on eBay?	1023.0
Rg_eCaGHN44	Candice's last day in the shed for a while - And I'm sad	1549.0
RhE0658Bepg	Canon Typestar 2 portable electronic typewriter - eBay demo	297.0
RiYGSAmkE_0	How I Pack EBAY Orders - Step by Step Packing Tutorial	5436.0
RkQozSQomZE	TomTom Go 720 GPS	154.0
Rl3rogh2-4A	Sellers need to take this SERIOUSLY	3212.0
RnvOYahiZ2U	She's taking a break - I'M ON MY OWN	2452.0
RoHUs437PSI	We Can't Resist Garage Sales	865.0
RpNvYT5xPDA	Poshmark "reducing" seller fees? Sorta (not really)	1698.0
RzJcZtvt9LA	One BIG CHANGE for my EBAY business in 2020	1398.0
S2PxdrQG9ng	Don't do THIS at Garage Sales!	1967.0
S2b8bAcFyzw	Saitek X52 Flight Controller and Throttle test	187.0
S54VQojWsZ4	Most people hate this part of EBAY	523.0
S5DEHheS6tU	This might be a great business idea	1188.0
S7MHZLhAM3U	Media Mail FRAUD on EBAY - Would you report it?	2130.0
S80XjdeLp6c	29 THINGS THAT SELL ON EBAY	1583.0
SBQaTSsYDIo	"I Don't Think Death Piles Are THAT Bad"	1580.0
SEVoZw7snRk	We Couldn't Resist This Garage Sale Find - Will We Regret It?	1406.0
SGsWUhQL1DU	30 EBAY MONEY MAKERS you need to know about	1790.0
SLpImG49GDU	EBAY customer claims New in Box item didn't work - what now?	2329.0
SN60XMsgBg4	EBAY SELLERS - Make SURE You Stay on Top of This!	1932.0
SRGdjg-sG2E	WILDEST REQUEST WE'VE EVER HAD ON EBAY	2541.0
STwHf3ygJmo	strange request from ebay buyer	1189.0
SWpDk22GxGc	EASY MONEY ON EBAY (If you can find them)	838.0
SYBgQehrOkU	We paid $24 for all this	2759.0
